name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms)
宮内(広島),34.347472,132.325226,eco,1244.894,20.31578,20時間18分57秒
阿品,34.323152,132.314216,heat,1247.674,20.31975,20時間19分11秒
広電阿品,34.321933,132.31483,eco,1247.750,20.31986,20時間19分11秒
宮島口,34.312081,132.302689,heat,1249.292,20.32204,20時間19分19秒
広電宮島口,34.311556,132.304639,eco,1249.234,20.32196,20時間19分19秒
前空,34.301368,132.289815,heat,1250.952,20.32437,20時間19分28秒
大野浦,34.283762,132.265263,heat,1253.863,20.32843,20時間19分42秒
玖波,34.2553,132.227963,heat,1258.441,20.33472,20時間20分5秒
大竹(広島),34.217565,132.223479,heat,1262.073,20.33963,20時間20分23秒
和木,34.204194,132.227709,eco,1263.046,20.34093,20時間20分27秒
岩国,34.171828,132.225631,eco,1266.071,20.34495,20時間20分42秒
南岩国,34.135246,132.206013,eco,1270.424,20.35064,20時間21分2秒
藤生,34.112668,132.198515,eco,1272.863,20.35378,20時間21分14秒
通津,34.068207,132.204949,eco,1276.529,20.35844,20時間21分30秒
由宇,34.043279,132.213621,eco,1278.316,20.36069,20時間21分38秒
神代(山口),33.998871,132.209398,eco,1282.560,20.36595,20時間21分57秒
大畠,33.963377,132.180741,eco,1287.307,20.37171,20時間22分18秒
柳井港,33.958357,132.134333,eco,1290.248,20.37522,20時間22分31秒
柳井,33.965728,132.105988,eco,1291.104,20.37624,20時間22分34秒
田布施,33.958805,132.044084,eco,1295.064,20.38087,20時間22分51秒
岩田,33.981624,131.995285,eco,1295.649,20.38154,20時間22分54秒
島田(山口),33.990502,131.960865,eco,1296.720,20.38278,20時間22分58秒
光,33.973975,131.914784,eco,1300.711,20.38732,20時間23分14秒
下松(山口),34.008933,131.86799,eco,1300.134,20.38667,20時間23分12秒
櫛ヶ浜,34.031002,131.829079,eco,1300.296,20.38685,20時間23分13秒
徳山,34.051555,131.8029,eco,1299.903,20.38641,20時間23分11秒
新南陽,34.069561,131.769639,eco,1300.136,20.38667,20時間23分12秒
福川,34.072096,131.73846,eco,1301.635,20.38836,20時間23分18秒
戸田(山口),34.072523,131.704657,eco,1303.471,20.39041,20時間23分25秒
富海,34.048507,131.639029,cool,1309.248,20.39673,20時間23分48秒
防府,34.05354,131.568848,cool,1312.716,20.40044,20時間24分2秒
大道,34.053295,131.488358,cool,1317.247,20.40519,20時間24分19秒
四辻,34.079896,131.44793,cool,1317.179,20.40512,20時間24分18秒
新山口,34.093255,131.39657,cool,1318.906,20.40690,20時間24分25秒
嘉川,34.066211,131.370068,cool,1322.778,20.41083,20時間24分39秒
本由良,34.031997,131.343621,cool,1327.277,20.41528,20時間24分55秒
厚東,34.038709,131.267807,cool,1330.987,20.41887,20時間25分8秒
宇部,34.003017,131.221691,cool,1336.732,20.42428,20時間25分27秒
小野田,34.007877,131.185605,cool,1338.362,20.42578,20時間25分33秒
厚狭,34.053361,131.159965,cool,1335.856,20.42347,20時間25分24秒
埴生,34.049173,131.086865,heat,1340.410,20.42765,20時間25分40秒
小月,34.067907,131.033038,heat,1341.880,20.42897,20時間25分44秒
長府,34.019264,130.999508,heat,1348.033,20.43438,20時間26分4秒
新下関,34.005651,130.948021,heat,1352.183,20.43791,20時間26分16秒
幡生,33.981592,130.92734,heat,1355.463,20.44063,20時間26分26秒
下関,33.950306,130.923038,heat,1358.425,20.44303,20時間26分35秒
門司,33.904309,130.933438,heat,1361.824,20.44573,20時間26分45秒
和田岬,34.657278,135.174268,eco,1076.633,19.99780,19時間59分52秒
梅小路京都西,34.988778,135.743167,heat,1020.090,19.85767,19時間51分28秒
丹波口,34.99501,135.742396,heat,1019.502,19.85613,19時間51分22秒
二条,35.010978,135.741701,heat,1017.943,19.85203,19時間51分7秒
円町,35.01811,135.730591,heat,1017.689,19.85136,19時間51分5秒
花園(京都),35.018743,135.717895,heat,1018.147,19.85257,19時間51分9秒
太秦,35.017019,135.701269,heat,1019.001,19.85481,19時間51分17秒
嵯峨嵐山,35.018698,135.68127,heat,1019.658,19.85654,19時間51分24秒
トロッコ嵯峨,35.018656,135.680704,heat,1019.686,19.85661,19時間51分24秒
保津峡,35.023083,135.64025,cool,1020.920,19.85985,19時間51分35秒
馬堀,35.010664,135.602359,cool,1023.724,19.86716,19時間52分2秒
亀岡,35.016738,135.582766,cool,1023.941,19.86773,19時間52分4秒
並河,35.032479,135.554959,cool,1023.552,19.86671,19時間52分0秒
千代川,35.048597,135.548293,cool,1022.242,19.86330,19時間51分48秒
八木,35.068995,135.531969,eco,1020.920,19.85984,19時間51分35秒
吉富(京都),35.092012,135.498585,eco,1020.070,19.85762,19時間51分27秒
園部,35.102167,135.48347,eco,1019.715,19.85669,19時間51分24秒
船岡(京都),35.133463,135.491848,heat,1016.285,19.84766,19時間50分52秒
日吉(京都),35.162151,135.503432,heat,1012.974,19.83889,19時間50分20秒
鍼灸大学前,35.179141,135.489899,heat,1011.886,19.83600,19時間50分10秒
胡麻,35.195359,135.468467,heat,1011.218,19.83422,19時間50分3秒
下山(京都),35.21226,135.422673,heat,1011.543,19.83509,19時間50分6秒
和知,35.261101,135.399015,heat,1007.805,19.82510,19時間49分30秒
安栖里,35.266155,135.385266,heat,1007.913,19.82539,19時間49分31秒
立木,35.274256,135.337318,heat,1009.229,19.82891,19時間49分44秒
山家,35.29379,135.318618,cool,1008.156,19.82604,19時間49分34秒
綾部,35.302188,135.251896,cool,1010.305,19.83179,19時間49分54秒
高津(京都),35.304982,135.207158,heat,1012.036,19.83640,19時間50分11秒
石原(京都),35.300904,135.180241,heat,1013.639,19.84066,19時間50分26秒
福知山,35.296143,135.118564,heat,1016.882,19.84924,19時間50分57秒
上川口,35.329504,135.073284,eco,1015.730,19.84620,19時間50分46秒
下夜久野,35.319893,134.998868,eco,1020.062,19.85760,19時間51分27秒
上夜久野,35.34182,134.931718,eco,1021.067,19.86023,19時間51分37秒
梁瀬,35.322796,134.880682,eco,1025.257,19.87115,19時間52分16秒
和田山,35.34141,134.85137,eco,1024.852,19.87010,19時間52分12秒
養父,35.371306,134.811726,eco,1023.872,19.86755,19時間52分3秒
八鹿,35.414287,134.781403,cool,1021.229,19.86065,19時間51分38秒
江原,35.469477,134.77575,cool,1016.275,19.84764,19時間50分51秒
国府(兵庫),35.496213,134.800016,heat,1012.591,19.83788,19時間50分16秒
豊岡(兵庫),35.543825,134.813694,heat,1007.440,19.82412,19時間49分27秒
玄武洞,35.588645,134.799305,heat,1003.902,19.81459,19時間48分53秒
城崎温泉,35.623764,134.813437,heat,999.915,19.80378,19時間48分14秒
竹野,35.649807,134.756405,heat,1000.221,19.80461,19時間48分17秒
佐津,35.65314,134.685856,cool,1003.342,19.81308,19時間48分47秒
柴山,35.646454,134.663886,cool,1005.042,19.81767,19時間49分4秒
香住,35.635344,134.62359,cool,1008.054,19.82577,19時間49分33秒
鎧,35.651691,134.575144,eco,1008.915,19.82807,19時間49分41秒
餘部,35.648658,134.556918,eco,1010.098,19.83123,19時間49分52秒
久谷,35.627549,134.517374,eco,1014.020,19.84167,19時間50分30秒
浜坂,35.620618,134.452558,eco,1017.886,19.85188,19時間51分7秒
諸寄,35.619529,134.434303,eco,1018.897,19.85454,19時間51分16秒
居組,35.606982,134.393736,eco,1022.088,19.86290,19時間51分46秒
東浜,35.599471,134.362225,eco,1024.363,19.86882,19時間52分8秒
岩美,35.574182,134.335595,eco,1028.039,19.87835,19時間52分42秒
大岩,35.566835,134.308114,eco,1030.100,19.88365,19時間53分1秒
福部,35.545512,134.287239,eco,1033.120,19.89140,19時間53分29秒
鳥取,35.493953,134.225901,eco,1040.973,19.91131,19時間54分41秒
湖山,35.513455,134.186232,eco,1041.180,19.91183,19時間54分43秒
鳥取大学前,35.51804,134.174305,eco,1041.363,19.91229,19時間54分44秒
末恒,35.52395,134.135739,eco,1042.781,19.91585,19時間54分57秒
宝木,35.514153,134.081789,eco,1046.435,19.92498,19時間55分30秒
浜村,35.509522,134.050749,eco,1048.450,19.92998,19時間55分48秒
青谷,35.516228,133.995782,eco,1050.663,19.93545,19時間56分8秒
泊(鳥取),35.509103,133.936515,eco,1054.376,19.94458,19時間56分40秒
松崎(鳥取),35.46871,133.902053,eco,1059.845,19.95789,19時間57分28秒
倉吉,35.45473,133.849661,eco,1063.837,19.96751,19時間58分3秒
下北条,35.481915,133.809109,eco,1063.478,19.96665,19時間58分0秒
由良,35.490236,133.754367,eco,1065.591,19.97171,19時間58分18秒
浦安(鳥取),35.499695,133.693462,cool,1067.943,19.97732,19時間58分38秒
八橋,35.503256,133.673683,cool,1068.668,19.97904,19時間58分45秒
赤碕,35.512437,133.634527,cool,1069.916,19.98200,19時間58分55秒
中山口,35.52088,133.590017,cool,1071.526,19.98581,19時間59分9秒
下市,35.518821,133.566302,cool,1072.976,19.98923,19時間59分21秒
御来屋,35.512234,133.502858,cool,1076.964,19.99857,19時間59分55秒
名和(鳥取),35.507256,133.49192,cool,1077.997,20.00097,20時間0分4秒
大山口,35.485045,133.456718,heat,1081.876,20.00996,20時間0分36秒
淀江,35.457017,133.429788,heat,1085.832,20.01905,20時間1分9秒
伯耆大山,35.430142,133.384216,heat,1090.688,20.03009,20時間1分48秒
東山公園(鳥取),35.430753,133.351902,heat,1092.375,20.03390,20時間2分2秒
米子,35.42327,133.33657,heat,1093.872,20.03726,20時間2分14秒
西木津,34.737762,135.803507,heat,1042.722,19.91570,19時間54分57秒
祝園,34.76017,135.792107,heat,1040.930,19.91120,19時間54分40秒
新祝園,34.759953,135.792657,eco,1040.929,19.91120,19時間54分40秒
下狛,34.780579,135.788574,heat,1039.027,19.90641,19時間54分23秒
狛田,34.78047,135.789568,eco,1038.999,19.90633,19時間54分23秒
JR三山木,34.798334,135.784578,heat,1037.410,19.90231,19時間54分8秒
三山木,34.798435,135.785905,cool,1037.347,19.90215,19時間54分8秒
同志社前,34.805124,135.778633,cool,1036.969,19.90120,19時間54分4秒
京田辺,34.821114,135.768664,cool,1035.770,19.89815,19時間53分53秒
大住,34.830785,135.749874,eco,1035.558,19.89761,19時間53分51秒
松井山手,34.833288,135.727617,eco,1036.205,19.89926,19時間53分57秒
長尾(大阪),34.825938,135.713091,heat,1037.525,19.90260,19時間54分9秒
藤阪,34.814466,135.702748,heat,1039.086,19.90655,19時間54分24秒
津田,34.801373,135.697946,heat,1040.586,19.91034,19時間54分37秒
河内磐船,34.776501,135.684592,heat,1043.606,19.91792,19時間55分4秒
星田,34.767346,135.663455,eco,1045.373,19.92233,19時間55分20秒
寝屋川公園,34.755491,135.653276,eco,1046.967,19.92630,19時間55分35秒
忍ヶ丘,34.745762,135.645232,eco,1048.263,19.92952,19時間55分46秒
四条畷,34.730128,135.639297,eco,1050.061,19.93397,19時間56分2秒
野崎(大阪),34.718334,135.636942,cool,1051.332,19.93710,19時間56分14秒
住道,34.706238,135.621496,cool,1053.164,19.94161,19時間56分30秒
鴻池新田,34.698847,135.597679,cool,1054.866,19.94578,19時間56分45秒
徳庵,34.692423,135.581386,cool,1056.169,19.94896,19時間56分56秒
放出,34.688103,135.563296,cool,1057.335,19.95180,19時間57分6秒
鴫野,34.692769,135.544995,cool,1057.618,19.95249,19時間57分9秒
京橋(大阪),34.696047,135.534253,cool,1057.732,19.95276,19時間57分10秒
東福寺,34.981371,135.769778,heat,1019.744,19.85676,19時間51分24秒
稲荷,34.966758,135.770707,heat,1021.161,19.86047,19時間51分38秒
JR藤森,34.948278,135.775695,heat,1022.799,19.86475,19時間51分53秒
桃山,34.932647,135.771673,heat,1024.520,19.86923,19時間52分9秒
六地蔵(JR),34.932843,135.797335,heat,1023.464,19.86649,19時間51分59秒
木幡(JR),34.924962,135.798901,heat,1024.187,19.86837,19時間52分6秒
黄檗,34.912831,135.803665,heat,1025.206,19.87102,19時間52分16秒
宇治(JR),34.890437,135.800629,heat,1027.564,19.87712,19時間52分38秒
JR小倉,34.889117,135.785962,heat,1028.285,19.87898,19時間52分44秒
新田(京都),34.874314,135.780707,cool,1029.974,19.88333,19時間53分0秒
城陽,34.855536,135.781071,cool,1031.834,19.88811,19時間53分17秒
長池,34.842351,135.789801,cool,1032.801,19.89058,19時間53分26秒
山城青谷,34.828127,135.800111,cool,1033.811,19.89316,19時間53分35秒
山城多賀,34.818009,135.806,cool,1034.588,19.89514,19時間53分43秒
玉水,34.800108,135.807022,eco,1036.339,19.89960,19時間53分59秒
棚倉,34.774705,135.816141,eco,1038.520,19.90512,19時間54分18秒
上狛,34.750447,135.821225,eco,1040.749,19.91075,19時間54分39秒
淵垣,35.328302,135.29457,heat,1005.875,19.81991,19時間49分12秒
梅迫,35.348774,135.311059,cool,1003.157,19.81258,19時間48分45秒
真倉,35.407146,135.326126,cool,996.833,19.79537,19時間47分43秒
西舞鶴,35.441784,135.330545,eco,993.284,19.78563,19時間47分8秒
芦原橋,34.658608,135.48924,heat,1063.299,19.96622,19時間57分58秒
大正(大阪),34.665582,135.479932,heat,1062.989,19.96547,19時間57分56秒
弁天町,34.669403,135.462348,heat,1063.334,19.96630,19時間57分59秒
西九条,34.68269,135.466779,heat,1061.833,19.96269,19時間57分46秒
野田(JR),34.689069,135.474837,heat,1060.867,19.96036,19時間57分37秒
玉川(大阪),34.689607,135.476187,cool,1060.758,19.96010,19時間57分36秒
福島(大阪),34.697167,135.486563,eco,1059.580,19.95725,19時間57分26秒
新福島,34.695094,135.48593,eco,1059.812,19.95781,19時間57分28秒
天満,34.704923,135.512233,eco,1057.754,19.95282,19時間57分10秒
扇町(大阪),34.703809,135.5108,heat,1057.923,19.95323,19時間57分12秒
桜ノ宮,34.704976,135.520944,eco,1057.390,19.95193,19時間57分7秒
大阪城公園,34.68858,135.534482,eco,1058.465,19.95454,19時間57分16秒
森ノ宮,34.680412,135.533996,heat,1059.297,19.95656,19時間57分24秒
玉造,34.673559,135.532901,cool,1060.023,19.95832,19時間57分30秒
鶴橋,34.665264,135.530133,cool,1060.962,19.96059,19時間57分38秒
桃谷,34.658453,135.527908,cool,1061.730,19.96244,19時間57分45秒
寺田町,34.647957,135.523437,cool,1062.957,19.96540,19時間57分55秒
安治川口,34.673416,135.443921,heat,1063.697,19.96717,19時間58分2秒
ユニバーサルシティ,34.667842,135.438705,eco,1064.466,19.96902,19時間58分8秒
桜島,34.662065,135.432136,eco,1065.311,19.97104,19時間58分16秒
大阪城北詰,34.694283,135.525538,heat,1058.264,19.95406,19時間57分15秒
大阪天満宮,34.697404,135.513442,heat,1058.451,19.95451,19時間57分16秒
南森町,34.697699,135.511078,heat,1058.519,19.95467,19時間57分17秒
海老江,34.69544,135.473276,eco,1060.300,19.95899,19時間57分32秒
野田(阪神電気鉄道),34.694432,135.47606,eco,1060.285,19.95895,19時間57分32秒
野田阪神,34.694389,135.474819,cool,1060.340,19.95909,19時間57分33秒
御幣島,34.71259,135.45568,cool,1059.327,19.95663,19時間57分24秒
加島,34.727496,135.454183,cool,1057.912,19.95320,19時間57分12秒
美章園,34.638411,135.523765,heat,1063.893,19.96764,19時間58分4秒
南田辺,34.625551,135.52086,heat,1065.292,19.97099,19時間58分16秒
鶴ヶ丘,34.617999,135.517088,heat,1066.197,19.97316,19時間58分23秒
長居,34.6109,135.512769,heat,1067.080,19.97526,19時間58分31秒
我孫子町,34.601873,135.50667,heat,1068.227,19.97800,19時間58分41秒
杉本町,34.593113,135.503034,eco,1069.248,19.98042,19時間58分50秒
浅香,34.585303,135.502423,eco,1070.050,19.98232,19時間58分56秒
堺市,34.577765,135.498644,eco,1070.955,19.98446,19時間59分4秒
三国ヶ丘,34.566319,135.492743,eco,1072.335,19.98772,19時間59分16秒
百舌鳥,34.558322,135.488934,eco,1073.287,19.98996,19時間59分24秒
上野芝,34.549484,135.478026,eco,1074.611,19.99307,19時間59分35秒
津久野,34.542287,135.468108,eco,1075.732,19.99569,19時間59分44秒
鳳,34.531674,135.458734,eco,1077.171,19.99905,19時間59分57秒
富木,34.522534,135.451171,eco,1078.390,20.00189,20時間0分7秒
北信太,34.510671,135.441506,eco,1079.966,20.00555,20時間0分20秒
信太山,34.500183,135.432895,cool,1081.361,20.00877,20時間0分32秒
和泉府中,34.48794,135.423891,cool,1082.948,20.01243,20時間0分45秒
久米田,34.46574,135.405384,cool,1085.914,20.01924,20時間1分9秒
下松(大阪),34.457344,135.39683,cool,1087.099,20.02194,20時間1分19秒
東岸和田,34.449341,135.385859,cool,1088.344,20.02478,20時間1分29秒
東貝塚,34.440051,135.373055,cool,1089.793,20.02807,20時間1分41秒
和泉橋本,34.427379,135.358762,cool,1091.640,20.03224,20時間1分56秒
東佐野,34.416744,135.350138,cool,1093.051,20.03542,20時間2分8秒
熊取,34.406048,135.341086,cool,1094.486,20.03864,20時間2分19秒
日根野,34.39075,135.331309,cool,1096.409,20.04294,20時間2分35秒
長滝,34.381865,135.319574,cool,1097.774,20.04599,20時間2分46秒
新家,34.372405,135.299076,cool,1099.558,20.04994,20時間3分0秒
和泉砂川,34.360289,135.281242,cool,1101.496,20.05423,20時間3分15秒
和泉鳥取,34.342538,135.263238,cool,1104.002,20.05974,20時間3分35秒
山中渓,34.325534,135.269741,cool,1105.424,20.06285,20時間3分46秒
紀伊,34.269213,135.246179,cool,1111.993,20.07709,20時間4分38秒
六十谷,34.26244,135.207116,cool,1114.275,20.08198,20時間4分55秒
紀伊中ノ島,34.242894,135.190223,cool,1116.915,20.08761,20時間5分15秒
和歌山,34.232436,135.191454,cool,1117.903,20.08970,20時間5分23秒
東羽衣,34.535029,135.442824,heat,1077.488,19.99979,19時間59分59秒
羽衣,34.534546,135.44178,eco,1077.579,20.00000,20時間0分0秒
りんくうタウン,34.410308,135.300117,heat,1095.749,20.04147,20時間2分29秒
関西空港,34.436,135.243419,heat,1095.552,20.04103,20時間2分28秒
塚口(JR),34.751028,135.424948,eco,1056.799,19.95049,19時間57分2秒
猪名寺,34.764086,135.422598,eco,1055.606,19.94758,19時間56分51秒
伊丹(JR),34.78065,135.421686,eco,1054.006,19.94367,19時間56分37秒
北伊丹,34.801349,135.419326,eco,1052.060,19.93889,19時間56分20秒
川西池田,34.824857,135.409901,eco,1050.135,19.93415,19時間56分3秒
中山寺,34.816627,135.373993,eco,1052.460,19.93988,19時間56分24秒
宝塚,34.811562,135.340399,eco,1054.380,19.94459,19時間56分41秒
生瀬,34.819159,135.325058,eco,1054.284,19.94435,19時間56分40秒
