name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms)
新日鉄前,35.035161,136.899491,heat,972.080,18.46944,18時間28分10秒
太田川,35.020221,136.892504,heat,973.859,18.47620,18時間28分34秒
尾張横須賀,35.010132,136.885655,cool,975.132,18.48103,18時間28分52秒
寺本,35.000191,136.875498,cool,976.503,18.48621,18時間29分10秒
朝倉(愛知),34.993858,136.863419,cool,977.568,18.49023,18時間29分25秒
古見(愛知),34.987809,136.856673,cool,978.421,18.49344,18時間29分36秒
長浦(愛知),34.978432,136.847808,cool,979.690,18.49821,18時間29分54秒
日長,34.96162,136.832152,cool,981.958,18.50671,18時間30分24秒
新舞子,34.949689,136.828669,cool,983.307,18.51175,18時間30分42秒
大野町,34.935441,136.827641,cool,984.811,18.51736,18時間31分2秒
西ノ口,34.926759,136.82663,eco,985.741,18.52082,18時間31分15秒
蒲池(愛知),34.915408,136.825536,eco,986.949,18.52530,18時間31分31秒
榎戸(愛知),34.90489,136.82822,eco,987.943,18.52899,18時間31分44秒
多屋,34.896983,136.830695,eco,988.674,18.53169,18時間31分54秒
高横須賀,35.009608,136.893696,heat,974.914,18.48020,18時間28分49秒
加木屋中ノ池,35.000014,136.902462,heat,975.607,18.48282,18時間28分58秒
南加木屋,34.989216,136.906853,heat,976.573,18.48647,18時間29分11秒
八幡新田,34.973674,136.912578,heat,977.986,18.49180,18時間29分30秒
巽ヶ丘,34.962265,136.915556,heat,979.064,18.49586,18時間29分45秒
白沢(愛知),34.955219,136.91537,heat,979.799,18.49862,18時間29分55秒
坂部,34.941579,136.916562,heat,981.169,18.50376,18時間30分14秒
阿久比,34.931256,136.918517,heat,982.170,18.50751,18時間30分27秒
植大,34.917457,136.923448,heat,983.433,18.51222,18時間30分44秒
半田口,34.909111,136.925462,heat,984.229,18.51519,18時間30分55秒
住吉町,34.902042,136.925684,cool,984.953,18.51789,18時間31分4秒
知多半田,34.893931,136.925954,cool,985.783,18.52098,18時間31分16秒
成岩,34.886209,136.921879,cool,986.718,18.52445,18時間31分28秒
青山(愛知),34.878132,136.917,cool,987.717,18.52815,18時間31分41秒
上ゲ,34.858389,136.916403,cool,989.780,18.53578,18時間32分9秒
知多武豊,34.850732,136.916439,eco,990.572,18.53870,18時間32分19秒
富貴,34.828823,136.917043,eco,992.820,18.54696,18時間32分49秒
河和口,34.797805,136.918618,eco,995.982,18.55854,18時間33分31秒
河和,34.777771,136.912528,eco,998.259,18.56683,18時間34分1秒
上野間,34.807284,136.866854,heat,996.723,18.56124,18時間33分40秒
美浜緑苑,34.80028,136.863063,heat,997.575,18.56434,18時間33分52秒
知多奥田,34.787617,136.864488,cool,998.837,18.56893,18時間34分8秒
野間,34.7723,136.860683,cool,1000.550,18.57514,18時間34分31秒
内海(愛知),34.744631,136.875544,eco,1002.919,18.58370,18時間35分1秒
東名古屋港,35.089091,136.899255,heat,966.527,18.44821,18時間26分54秒
栄町(愛知),35.170567,136.908962,cool,957.801,18.41445,18時間24分52秒
栄(愛知),35.16999,136.908031,eco,957.893,18.41481,18時間24分53秒
東大手,35.183727,136.908376,cool,956.467,18.40925,18時間24分33秒
清水(愛知),35.187152,136.913814,cool,955.927,18.40714,18時間24分26秒
尼ヶ坂,35.187957,136.91928,cool,955.657,18.40609,18時間24分22秒
森下(愛知),35.188299,136.929657,cool,955.266,18.40456,18時間24分16秒
矢田(愛知),35.193699,136.947802,cool,954.089,18.39995,18時間24分0秒
守山自衛隊前,35.196258,136.957843,cool,953.482,18.39757,18時間23分51秒
守山(愛知),35.197431,136.956639,eco,953.403,18.39726,18時間23分50秒
瓢箪山(愛知),35.197222,136.965048,cool,953.137,18.39621,18時間23分46秒
小幡,35.200216,136.975769,cool,952.464,18.39357,18時間23分37秒
喜多山(愛知),35.205099,136.987735,heat,951.554,18.38999,18時間23分24秒
大森・金城学院前,35.206934,136.996465,heat,951.069,18.38808,18時間23分17秒
印場,35.211085,137.011132,heat,950.144,18.38443,18時間23分4秒
旭前,35.214162,137.019706,heat,949.537,18.38203,18時間22分55秒
尾張旭,35.216743,137.036393,heat,948.708,18.37876,18時間22分44秒
三郷(愛知),35.216258,137.052352,heat,948.222,18.37683,18時間22分37秒
水野,35.224296,137.069659,eco,946.811,18.37124,18時間22分16秒
新瀬戸,35.225485,137.077639,eco,946.421,18.36970,18時間22分11秒
瀬戸市,35.225921,137.078452,eco,946.349,18.36941,18時間22分10秒
瀬戸市役所前,35.224986,137.084177,eco,946.255,18.36904,18時間22分9秒
尾張瀬戸,35.225094,137.09727,eco,945.807,18.36726,18時間22分2秒
甚目寺,35.195953,136.825492,cool,958.084,18.41556,18時間24分56秒
七宝,35.195775,136.806413,cool,958.770,18.41823,18時間25分6秒
木田,35.195328,136.787865,cool,959.468,18.42094,18時間25分15秒
青塚,35.198674,136.76708,heat,959.858,18.42246,18時間25分21秒
勝幡,35.195143,136.750082,heat,960.821,18.42619,18時間25分34秒
藤浪,35.188911,136.738766,heat,961.861,18.43022,18時間25分49秒
津島,35.177982,136.730995,cool,963.255,18.43561,18時間26分8秒
五ノ三,35.129838,136.711464,cool,968.877,18.45722,18時間27分26秒
佐屋,35.147552,136.716612,cool,966.881,18.44957,18時間26分58秒
日比野(名古屋鉄道),35.163258,136.728351,cool,964.856,18.44179,18時間26分30秒
町方,35.18898,136.727551,cool,962.252,18.43174,18時間25分54秒
六輪,35.202395,136.729306,cool,960.817,18.42618,18時間25分34秒
渕高,35.213944,136.727256,cool,959.709,18.42188,18時間25分19秒
丸渕,35.222635,136.728991,cool,958.758,18.41818,18時間25分5秒
上丸渕,35.233809,136.732521,cool,957.490,18.41324,18時間24分48秒
森上,35.247229,136.736698,cool,955.968,18.40730,18時間24分26秒
山崎(愛知),35.256548,136.739372,heat,954.920,18.40320,18時間24分12秒
玉野,35.266327,136.747982,heat,953.613,18.39808,18時間23分53秒
萩原(愛知),35.277157,136.757703,heat,952.159,18.39237,18時間23分33秒
二子,35.283986,136.766268,heat,951.155,18.38842,18時間23分18秒
苅安賀,35.287194,136.778275,heat,950.399,18.38544,18時間23分8秒
観音寺(愛知),35.289716,136.786191,heat,949.860,18.38331,18時間23分0秒
西一宮,35.307603,136.791948,eco,947.825,18.37526,18時間22分31秒
開明,35.31926,136.7741,eco,947.269,18.37306,18時間22分23秒
奥町,35.32434,136.761092,eco,947.215,18.37285,18時間22分22秒
玉ノ井,35.334887,136.757968,eco,946.249,18.36901,18時間22分8秒
下小田井,35.201878,136.870638,cool,955.903,18.40705,18時間24分25秒
中小田井,35.214647,136.876772,cool,954.378,18.40108,18時間24分4秒
上小田井,35.223482,136.876941,cool,953.464,18.39749,18時間23分51秒
西春,35.244627,136.871235,cool,951.491,18.38974,18時間23分23秒
徳重・名古屋芸大,35.256045,136.873384,cool,950.243,18.38482,18時間23分5秒
大山寺,35.263508,136.874748,cool,949.430,18.38161,18時間22分54秒
岩倉(愛知),35.277972,136.873511,cool,947.988,18.37591,18時間22分33秒
石仏,35.295545,136.871144,heat,946.267,18.36909,18時間22分9秒
布袋,35.317135,136.872987,heat,943.988,18.36002,18時間21分36秒
江南(愛知),35.33475,136.872109,heat,942.213,18.35294,18時間21分11秒
柏森,35.344807,136.900181,heat,940.198,18.34487,18時間20分42秒
扶桑,35.359557,136.91597,heat,938.132,18.33658,18時間20分12秒
木津用水,35.366914,136.925977,eco,937.028,18.33213,18時間19分56秒
犬山口,35.374212,136.939945,eco,935.792,18.32715,18時間19分38秒
犬山,35.379871,136.945536,eco,935.017,18.32402,18時間19分26秒
犬山遊園,35.390331,136.946894,eco,933.895,18.31948,18時間19分10秒
鵜沼宿,35.400015,136.932567,cool,933.401,18.31748,18時間19分3秒
羽場(岐阜),35.40119,136.921535,cool,933.667,18.31856,18時間19分7秒
苧ヶ瀬,35.403273,136.912266,cool,933.778,18.31901,18時間19分8秒
二十軒,35.400098,136.889307,heat,934.910,18.32359,18時間19分25秒
三柿野,35.400156,136.876084,heat,935.371,18.32545,18時間19分32秒
六軒(岐阜),35.40105,136.861554,heat,935.793,18.32715,18時間19分38秒
各務原市役所前,35.400869,136.847067,eco,936.325,18.32930,18時間19分45秒
市民公園前,35.400572,136.841829,eco,936.542,18.33018,18時間19分49秒
新加納,35.39938,136.824414,eco,937.284,18.33317,18時間19分59秒
高田橋,35.398383,136.811488,eco,937.847,18.33543,18時間20分8秒
手力,35.398269,136.804472,eco,938.109,18.33649,18時間20分11秒
切通,35.400257,136.79564,eco,938.222,18.33694,18時間20分13秒
細畑,35.401637,136.785141,eco,938.458,18.33789,18時間20分16秒
田神,35.411261,136.772189,eco,937.942,18.33581,18時間20分9秒
富岡前,35.379508,136.962112,cool,934.478,18.32184,18時間19分19秒
善師野,35.389744,136.980027,cool,932.806,18.31507,18時間18分54秒
西可児,35.404685,137.010616,cool,930.214,18.30454,18時間18分16秒
可児川,35.41812,137.01847,cool,928.562,18.29780,18時間17分52秒
日本ライン今渡,35.432302,137.036818,heat,926.472,18.28926,18時間17分21秒
明智(名古屋鉄道),35.433208,137.087295,eco,924.652,18.28179,18時間16分54秒
顔戸,35.434522,137.105154,eco,923.910,18.27875,18時間16分43秒
御嵩口,35.431281,137.121741,eco,923.683,18.27781,18時間16分40秒
御嵩,35.429723,137.127527,eco,923.649,18.27767,18時間16分40秒
上飯田,35.203845,136.929642,cool,953.665,18.39828,18時間23分54秒
味鋺,35.222478,136.936113,cool,951.525,18.38987,18時間23分24秒
味美(名古屋鉄道),35.235209,136.937134,cool,950.179,18.38457,18時間23分4秒
春日井(名古屋鉄道),35.25035,136.936228,cool,948.652,18.37854,18時間22分43秒
牛山,35.264014,136.931356,cool,947.414,18.37363,18時間22分25秒
間内,35.271585,136.9312,cool,946.641,18.37057,18時間22分14秒
小牧口,35.281717,136.927675,cool,945.721,18.36692,18時間22分1秒
小牧,35.28915,136.928461,heat,944.930,18.36377,18時間21分50秒
小牧原,35.300145,136.935836,heat,943.544,18.35825,18時間21分30秒
味岡,35.309301,136.940304,heat,942.449,18.35388,18時間21分14秒
田県神社前,35.317422,136.943675,heat,941.497,18.35007,18時間21分0秒
楽田,35.330548,136.950101,eco,939.926,18.34378,18時間20分38秒
羽黒(愛知),35.351519,136.952486,eco,937.688,18.33479,18時間20分5秒
西笠松,35.36906,136.757901,cool,942.763,18.35513,18時間21分18秒
柳津(岐阜),35.365114,136.73965,heat,943.823,18.35936,18時間21分34秒
南宿,35.347869,136.728604,heat,945.981,18.36795,18時間22分5秒
須賀,35.340192,136.726805,eco,946.829,18.37132,18時間22分17秒
不破一色,35.332959,136.721897,eco,947.744,18.37494,18時間22分30秒
竹鼻,35.326734,136.706399,eco,948.939,18.37967,18時間22分47秒
羽島市役所前,35.321924,136.70003,eco,949.659,18.38252,18時間22分57秒
江吉良,35.31543,136.699686,heat,950.334,18.38518,18時間23分7秒
新羽島,35.315471,136.686582,heat,950.804,18.38703,18時間23分13秒
大阪難波,34.667113,135.499144,heat,1062.047,18.78515,18時間47分7秒
なんば,34.666316,135.500277,eco,1062.080,18.78525,18時間47分7秒
近鉄日本橋,34.666949,135.505818,heat,1061.790,18.78432,18時間47分4秒
日本橋(大阪),34.667146,135.506635,cool,1061.737,18.78415,18時間47分3秒
大阪上本町,34.665513,135.522189,heat,1061.262,18.78263,18時間46分57秒
今里(近畿日本鉄道),34.664788,135.549917,heat,1060.201,18.77921,18時間46分45秒
布施,34.664092,135.563516,heat,1059.717,18.77765,18時間46分40秒
大和西大寺,34.69358,135.783169,eco,1047.955,18.73927,18時間44分21秒
尼ヶ辻,34.681109,135.783519,eco,1049.191,18.74334,18時間44分36秒
西ノ京,34.670652,135.783186,eco,1050.253,18.74684,18時間44分49秒
九条(奈良),34.659523,135.782894,eco,1051.381,18.75054,18時間45分2秒
近鉄郡山,34.646041,135.780756,eco,1052.818,18.75525,18時間45分19秒
筒井(奈良),34.620152,135.78067,cool,1055.420,18.76374,18時間45分49秒
平端,34.606712,135.782804,cool,1056.685,18.76785,18時間46分4秒
ファミリー公園前,34.597968,135.784987,cool,1057.478,18.77042,18時間46分14秒
結崎,34.584586,135.784782,cool,1058.830,18.77479,18時間46分29秒
石見,34.571499,135.785765,heat,1060.107,18.77891,18時間46分44秒
田原本,34.553068,135.790837,heat,1061.761,18.78423,18時間47分3秒
西田原本,34.553909,135.789512,cool,1061.729,18.78413,18時間47分3秒
笠縫,34.541422,135.794076,heat,1062.806,18.78758,18時間47分15秒
新ノ口,34.525332,135.794631,heat,1064.404,18.79269,18時間47分34秒
大和八木,34.513208,135.791484,heat,1065.746,18.79697,18時間47分49秒
八木西口,34.509309,135.790707,heat,1066.169,18.79831,18時間47分54秒
畝傍御陵前,34.492758,135.794254,heat,1067.697,18.80316,18時間48分11秒
橿原神宮前,34.483987,135.79434,heat,1068.577,18.80595,18時間48分21秒
河堀口,34.641166,135.524237,heat,1063.600,18.79012,18時間47分24秒
北田辺,34.632184,135.528934,heat,1064.302,18.79236,18時間47分33秒
今川(大阪),34.626226,135.531148,heat,1064.805,18.79397,18時間47分38秒
針中野,34.616969,135.533078,heat,1065.648,18.79665,18時間47分48秒
矢田(大阪),34.605926,135.532942,heat,1066.754,18.80017,18時間48分1秒
河内天美,34.585823,135.535509,heat,1068.653,18.80619,18時間48分22秒
布忍,34.577824,135.539415,heat,1069.292,18.80821,18時間48分30秒
高見ノ里,34.575232,135.546189,heat,1069.276,18.80816,18時間48分29秒
河内松原,34.575563,135.557097,heat,1068.801,18.80666,18時間48分24秒
恵我ノ荘,34.573591,135.572751,eco,1068.366,18.80528,18時間48分19秒
高鷲,34.571602,135.584503,eco,1068.091,18.80441,18時間48分16秒
藤井寺,34.571669,135.594046,eco,1067.700,18.80317,18時間48分11秒
土師ノ里,34.571603,135.615622,eco,1066.840,18.80044,18時間48分2秒
道明寺,34.56834,135.620399,heat,1066.975,18.80087,18時間48分3秒
古市(大阪),34.55416,135.609092,heat,1068.845,18.80680,18時間48分24秒
駒ヶ谷,34.545751,135.621999,cool,1069.170,18.80782,18時間48分28秒
上ノ太子,34.532974,135.637634,cool,1069.824,18.80989,18時間48分36秒
二上山,34.53907,135.685974,cool,1067.293,18.80188,18時間48分7秒
二上神社口,34.532104,135.69414,cool,1067.668,18.80307,18時間48分11秒
当麻寺,34.516412,135.705897,heat,1068.778,18.80658,18時間48分24秒
磐城,34.511302,135.710869,heat,1069.095,18.80759,18時間48分27秒
尺土,34.508577,135.721404,heat,1068.954,18.80714,18時間48分26秒
高田市,34.507145,135.742119,heat,1068.285,18.80502,18時間48分18秒
浮孔,34.498077,135.754749,eco,1068.702,18.80634,18時間48分23秒
坊城,34.493577,135.764876,eco,1068.759,18.80652,18時間48分23秒
橿原神宮西口,34.486187,135.781372,eco,1068.860,18.80684,18時間48分25秒
播磨,35.078242,136.674595,eco,975.468,18.48230,18時間28分56秒
下深谷,35.096179,136.661818,heat,974.088,18.47707,18時間28分37秒
下野代,35.115899,136.647235,heat,972.593,18.47139,18時間28分17秒
多度,35.133855,136.640594,cool,970.996,18.46531,18時間27分55秒
美濃松山,35.160724,136.632644,eco,968.539,18.45593,18時間27分21秒
石津(岐阜),35.181032,136.627765,eco,966.643,18.44866,18時間26分55秒
美濃山崎,35.198658,136.621595,eco,965.069,18.44261,18時間26分33秒
駒野,35.22385,136.603389,eco,963.164,18.43526,18時間26分7秒
美濃津屋,35.251532,136.566651,eco,961.693,18.42957,18時間25分46秒
養老,35.28693,136.556739,eco,958.462,18.41703,18時間25分1秒
美濃高田,35.309074,136.563602,heat,955.960,18.40727,18時間24分26秒
烏江,35.305346,136.592258,heat,955.281,18.40461,18時間24分17秒
大外羽,35.315092,136.597382,heat,954.102,18.40000,18時間24分0秒
友江,35.326501,136.600672,heat,952.821,18.39497,18時間23分42秒
美濃青柳,35.343591,136.603797,heat,950.970,18.38769,18時間23分16秒
西大垣,35.360298,136.603363,cool,949.289,18.38105,18時間22分52秒
室,35.367272,136.606209,cool,948.475,18.37784,18時間22分40秒
北大垣,35.375349,136.601979,cool,947.812,18.37521,18時間22分31秒
東赤坂,35.39414,136.600971,cool,945.942,18.36779,18時間22分4秒
広神戸,35.419651,136.602096,cool,943.312,18.35733,18時間21分26秒
北神戸,35.430013,136.59441,cool,942.547,18.35427,18時間21分15秒
池野,35.436512,136.578712,cool,942.474,18.35398,18時間21分14秒
北池野,35.44335,136.573673,cool,941.970,18.35197,18時間21分7秒
美濃本郷,35.449874,136.571826,cool,941.378,18.34960,18時間20分59秒
揖斐,35.470314,136.572536,cool,939.283,18.34120,18時間20分28秒
長瀬,34.64988,135.577612,heat,1060.560,18.78037,18時間46分49秒
弥刀,34.641337,135.583412,heat,1061.176,18.78235,18時間46分56秒
久宝寺口,34.634593,135.590548,heat,1061.560,18.78358,18時間47分1秒
近鉄八尾,34.62978,135.603591,heat,1061.513,18.78343,18時間47分0秒
河内山本,34.627892,135.619317,heat,1061.068,18.78200,18時間46分55秒
高安,34.619376,135.624403,eco,1061.714,18.78408,18時間47分3秒
恩智,34.609747,135.626308,eco,1062.599,18.78692,18時間47分13秒
法善寺,34.595176,135.626331,eco,1064.054,18.79157,18時間47分30秒
堅下,34.588246,135.627331,eco,1064.707,18.79366,18時間47分37秒
安堂,34.580213,135.629064,cool,1065.440,18.79599,18時間47分46秒
河内国分,34.566754,135.635684,cool,1066.521,18.79943,18時間47分58秒
大阪教育大前,34.555366,135.645139,cool,1067.283,18.80185,18時間48分7秒
関屋(奈良),34.553688,135.667778,eco,1066.550,18.79952,18時間47分58秒
二上,34.546511,135.68811,eco,1066.462,18.79924,18時間47分57秒
近鉄下田,34.541478,135.704033,eco,1066.337,18.79885,18時間47分56秒
